,stop_id,alightings,boardings,location
300,406,197.0,185.8,"{'type': 'Point', 'coordinates': [-87.7331241, 41.88053063]}"
301,409,547.3,596.0,"{'type': 'Point', 'coordinates': [-87.72582347, 41.88061422]}"
302,410,114.4,193.2,"{'type': 'Point', 'coordinates': [-87.723388, 41.880697]}"
303,411,138.2,240.7,"{'type': 'Point', 'coordinates': [-87.721025, 41.88073]}"
304,412,66.6,43.9,"{'type': 'Point', 'coordinates': [-87.7159745, 41.8808072]}"
305,413,93.4,15.0,"{'type': 'Point', 'coordinates': [-87.71381964, 41.88081388]}"
306,415,45.1,33.5,"{'type': 'Point', 'coordinates': [-87.708722, 41.880887]}"
307,416,506.4,304.3,"{'type': 'Point', 'coordinates': [-87.706333, 41.880902]}"
308,417,81.2,72.0,"{'type': 'Point', 'coordinates': [-87.703147, 41.880952]}"
309,420,216.1,222.2,"{'type': 'Point', 'coordinates': [-87.69600765, 41.88100858]}"
310,421,56.4,38.2,"{'type': 'Point', 'coordinates': [-87.694048, 41.88103245]}"
311,423,179.8,33.7,"{'type': 'Point', 'coordinates': [-87.68897646, 41.88106252]}"
312,427,159.8,130.6,"{'type': 'Point', 'coordinates': [-87.679293, 41.881232]}"
313,428,198.4,130.9,"{'type': 'Point', 'coordinates': [-87.67685, 41.881262]}"
314,429,44.5,74.5,"{'type': 'Point', 'coordinates': [-87.67424663, 41.88129674]}"
315,430,94.7,66.6,"{'type': 'Point', 'coordinates': [-87.67186305, 41.8813284]}"
316,431,51.0,34.8,"{'type': 'Point', 'coordinates': [-87.669513, 41.88137]}"
317,432,349.8,189.4,"{'type': 'Point', 'coordinates': [-87.66699977, 41.88139461]}"
318,435,51.6,219.1,"{'type': 'Point', 'coordinates': [-87.659765, 41.881525]}"
319,436,67.1,204.6,"{'type': 'Point', 'coordinates': [-87.657333, 41.881545]}"
320,437,23.8,115.3,"{'type': 'Point', 'coordinates': [-87.654897, 41.881608]}"
321,439,51.9,136.8,"{'type': 'Point', 'coordinates': [-87.64983775, 41.88167775]}"
322,440,387.4,332.4,"{'type': 'Point', 'coordinates': [-87.64728, 41.882]}"
323,442,478.0,582.0,"{'type': 'Point', 'coordinates': [-87.642848, 41.88311]}"
324,443,1192.9,980.2,"{'type': 'Point', 'coordinates': [-87.639976, 41.883084]}"
325,445,62.6,68.6,"{'type': 'Point', 'coordinates': [-87.635516, 41.883128]}"
326,446,726.4,303.4,"{'type': 'Point', 'coordinates': [-87.632625, 41.883137]}"
327,447,1045.2,267.4,"{'type': 'Point', 'coordinates': [-87.629611, 41.883145]}"
328,448,1655.8,151.7,"{'type': 'Point', 'coordinates': [-87.62749695, 41.88316957]}"
329,449,1197.1,904.5,"{'type': 'Point', 'coordinates': [-87.625966, 41.883159]}"
330,450,1241.8,1780.0,"{'type': 'Point', 'coordinates': [-87.625973, 41.88214]}"
331,452,610.2,1191.1,"{'type': 'Point', 'coordinates': [-87.630679, 41.882042]}"
332,453,737.3,1060.9,"{'type': 'Point', 'coordinates': [-87.63408179, 41.8820052]}"
333,454,711.8,344.3,"{'type': 'Point', 'coordinates': [-87.63744347, 41.88196914]}"
334,455,1476.9,807.7,"{'type': 'Point', 'coordinates': [-87.64104342, 41.88194735]}"
335,456,190.4,159.6,"{'type': 'Point', 'coordinates': [-87.64283539, 41.88191463]}"
336,458,157.9,52.2,"{'type': 'Point', 'coordinates': [-87.649477, 41.8818]}"
337,459,189.8,78.9,"{'type': 'Point', 'coordinates': [-87.651833, 41.881767]}"
338,460,163.4,18.8,"{'type': 'Point', 'coordinates': [-87.654195, 41.881722]}"
339,462,176.6,38.6,"{'type': 'Point', 'coordinates': [-87.659483, 41.88164]}"
340,463,68.8,16.7,"{'type': 'Point', 'coordinates': [-87.66204, 41.881587]}"
341,464,203.7,51.1,"{'type': 'Point', 'coordinates': [-87.66449, 41.881548]}"
342,465,194.6,380.7,"{'type': 'Point', 'coordinates': [-87.666567, 41.881523]}"
343,466,92.7,161.2,"{'type': 'Point', 'coordinates': [-87.669113, 41.88149]}"
344,468,91.9,48.3,"{'type': 'Point', 'coordinates': [-87.67423738, 41.88141872]}"
345,469,133.8,199.0,"{'type': 'Point', 'coordinates': [-87.676448, 41.881398]}"
346,470,149.8,133.0,"{'type': 'Point', 'coordinates': [-87.678923, 41.881337]}"
347,473,377.4,664.9,"{'type': 'Point', 'coordinates': [-87.686193, 41.881235]}"
348,478,75.9,96.4,"{'type': 'Point', 'coordinates': [-87.698552, 41.881103]}"
349,479,105.1,75.7,"{'type': 'Point', 'coordinates': [-87.701062, 41.881088]}"
350,480,113.5,64.0,"{'type': 'Point', 'coordinates': [-87.703457, 41.881052]}"
351,482,68.2,41.7,"{'type': 'Point', 'coordinates': [-87.708572, 41.880992]}"
352,484,14.3,16.4,"{'type': 'Point', 'coordinates': [-87.713772, 41.880943]}"
353,485,45.6,67.1,"{'type': 'Point', 'coordinates': [-87.71581962, 41.88092565]}"
354,486,249.9,120.4,"{'type': 'Point', 'coordinates': [-87.72097816, 41.88086554]}"
355,487,221.9,106.5,"{'type': 'Point', 'coordinates': [-87.7231035, 41.88080561]}"
356,494,57.8,34.4,"{'type': 'Point', 'coordinates': [-87.740598, 41.88065]}"
357,495,102.8,33.5,"{'type': 'Point', 'coordinates': [-87.74259, 41.880632]}"
358,496,487.7,329.8,"{'type': 'Point', 'coordinates': [-87.74512281, 41.88060934]}"
359,497,292.6,133.4,"{'type': 'Point', 'coordinates': [-87.7475185, 41.88057059]}"
360,498,16.6,4.9,"{'type': 'Point', 'coordinates': [-87.7500388, 41.88055203]}"
361,499,216.3,53.8,"{'type': 'Point', 'coordinates': [-87.75246236, 41.8804935]}"
362,502,147.6,26.5,"{'type': 'Point', 'coordinates': [-87.75996398, 41.88041111]}"
363,505,694.1,125.1,"{'type': 'Point', 'coordinates': [-87.76469173, 41.88035703]}"
364,506,85.5,21.9,"{'type': 'Point', 'coordinates': [-87.76638886, 41.88031057]}"
365,507,74.2,12.3,"{'type': 'Point', 'coordinates': [-87.76803586, 41.88028356]}"
366,508,128.8,8.5,"{'type': 'Point', 'coordinates': [-87.76966086, 41.88026556]}"
367,509,174.1,3.9,"{'type': 'Point', 'coordinates': [-87.77166101, 41.88022656]}"
368,510,488.0,532.0,"{'type': 'Point', 'coordinates': [-87.77484321, 41.89492553]}"
369,511,3.3,77.2,"{'type': 'Point', 'coordinates': [-87.772404, 41.894698]}"
370,512,13.0,88.5,"{'type': 'Point', 'coordinates': [-87.770295, 41.894724]}"
371,513,14.9,86.1,"{'type': 'Point', 'coordinates': [-87.768005, 41.894753]}"
372,515,96.2,610.5,"{'type': 'Point', 'coordinates': [-87.76552392, 41.89479043]}"
373,516,14.7,98.4,"{'type': 'Point', 'coordinates': [-87.763681, 41.894813]}"
374,518,61.0,98.9,"{'type': 'Point', 'coordinates': [-87.758152, 41.894857]}"
375,520,40.6,113.1,"{'type': 'Point', 'coordinates': [-87.75325, 41.894892]}"
376,522,61.0,97.0,"{'type': 'Point', 'coordinates': [-87.74830576, 41.89491691]}"
377,523,263.0,484.5,"{'type': 'Point', 'coordinates': [-87.7459369, 41.89490567]}"
378,524,13.5,33.4,"{'type': 'Point', 'coordinates': [-87.74357476, 41.89497791]}"
379,525,20.0,25.0,"{'type': 'Point', 'coordinates': [-87.73839753, 41.8950662]}"
380,527,21.6,35.7,"{'type': 'Point', 'coordinates': [-87.73356209, 41.89515935]}"
381,528,47.8,58.4,"{'type': 'Point', 'coordinates': [-87.73103742, 41.89518019]}"
382,529,80.9,55.2,"{'type': 'Point', 'coordinates': [-87.72859928, 41.89523069]}"
383,530,531.3,583.0,"{'type': 'Point', 'coordinates': [-87.72621079, 41.8952897]}"
384,531,59.5,89.3,"{'type': 'Point', 'coordinates': [-87.72370372, 41.89535017]}"
385,535,106.5,62.1,"{'type': 'Point', 'coordinates': [-87.71398324, 41.89540605]}"
386,537,99.5,36.3,"{'type': 'Point', 'coordinates': [-87.70906101, 41.89540903]}"
387,538,480.1,261.4,"{'type': 'Point', 'coordinates': [-87.70669089, 41.89547423]}"
388,540,159.7,150.5,"{'type': 'Point', 'coordinates': [-87.70255697, 41.89551445]}"
389,543,75.5,166.1,"{'type': 'Point', 'coordinates': [-87.69911652, 41.89555954]}"
390,544,58.5,198.4,"{'type': 'Point', 'coordinates': [-87.69680625, 41.89557304]}"
391,545,15.0,143.9,"{'type': 'Point', 'coordinates': [-87.69435573, 41.89559143]}"
392,547,27.2,147.6,"{'type': 'Point', 'coordinates': [-87.68941398, 41.89562813]}"
393,548,325.7,501.7,"{'type': 'Point', 'coordinates': [-87.68701853, 41.89566223]}"
394,550,26.0,226.5,"{'type': 'Point', 'coordinates': [-87.68206956, 41.89574859]}"
395,551,66.0,201.0,"{'type': 'Point', 'coordinates': [-87.67959733, 41.89578741]}"
396,552,278.1,534.7,"{'type': 'Point', 'coordinates': [-87.67719168, 41.89583078]}"
397,553,41.4,209.1,"{'type': 'Point', 'coordinates': [-87.67474255, 41.89587004]}"
398,556,458.5,449.5,"{'type': 'Point', 'coordinates': [-87.6674741, 41.89599305]}"
399,557,106.6,236.9,"{'type': 'Point', 'coordinates': [-87.66414584, 41.89604414]}"
400,559,106.0,156.0,"{'type': 'Point', 'coordinates': [-87.65956047, 41.89612172]}"
401,561,979.1,1214.0,"{'type': 'Point', 'coordinates': [-87.65554311, 41.89619683]}"
402,562,16.7,212.3,"{'type': 'Point', 'coordinates': [-87.6543091, 41.89621694]}"
403,563,22.1,63.5,"{'type': 'Point', 'coordinates': [-87.65126255, 41.89626756]}"
404,565,191.4,161.3,"{'type': 'Point', 'coordinates': [-87.64726282, 41.89628954]}"
405,566,61.6,39.5,"{'type': 'Point', 'coordinates': [-87.64618838, 41.89634208]}"
406,567,368.5,406.6,"{'type': 'Point', 'coordinates': [-87.64273373, 41.89638809]}"
407,569,50.7,57.5,"{'type': 'Point', 'coordinates': [-87.64021797, 41.89641589]}"
408,571,254.0,81.2,"{'type': 'Point', 'coordinates': [-87.63735212, 41.89644872]}"
409,572,776.0,352.8,"{'type': 'Point', 'coordinates': [-87.63591236, 41.89647376]}"
410,574,240.6,154.5,"{'type': 'Point', 'coordinates': [-87.63295213, 41.89651769]}"
411,575,181.9,97.3,"{'type': 'Point', 'coordinates': [-87.63136267, 41.89653382]}"
412,576,266.2,46.6,"{'type': 'Point', 'coordinates': [-87.62992506, 41.89658592]}"
413,577,1125.2,230.0,"{'type': 'Point', 'coordinates': [-87.62838543, 41.89660686]}"
414,578,255.6,280.9,"{'type': 'Point', 'coordinates': [-87.62698841, 41.89662108]}"
415,579,295.4,74.4,"{'type': 'Point', 'coordinates': [-87.62567065, 41.8966447]}"
416,580,833.8,173.2,"{'type': 'Point', 'coordinates': [-87.6245301, 41.89666084]}"
417,582,431.2,61.9,"{'type': 'Point', 'coordinates': [-87.62053, 41.896716]}"
418,584,709.2,97.5,"{'type': 'Point', 'coordinates': [-87.620375, 41.895127]}"
419,585,226.1,121.4,"{'type': 'Point', 'coordinates': [-87.620356, 41.894321]}"
420,587,257.4,11.3,"{'type': 'Point', 'coordinates': [-87.62038, 41.89234]}"
421,589,34.9,1171.8,"{'type': 'Point', 'coordinates': [-87.61798436, 41.89191794]}"
422,590,52.8,933.3,"{'type': 'Point', 'coordinates': [-87.620009, 41.891862]}"
423,591,14.0,121.5,"{'type': 'Point', 'coordinates': [-87.620117, 41.892461]}"
424,593,159.9,434.2,"{'type': 'Point', 'coordinates': [-87.620224, 41.894081]}"
425,594,144.3,609.2,"{'type': 'Point', 'coordinates': [-87.620252, 41.894886]}"
426,596,109.0,488.2,"{'type': 'Point', 'coordinates': [-87.620311, 41.896645]}"
427,597,121.5,841.0,"{'type': 'Point', 'coordinates': [-87.62170867, 41.89683816]}"
428,599,208.5,1338.5,"{'type': 'Point', 'coordinates': [-87.62449336, 41.89680037]}"
429,600,111.0,503.0,"{'type': 'Point', 'coordinates': [-87.62670344, 41.89676304]}"
430,601,575.0,1308.0,"{'type': 'Point', 'coordinates': [-87.62802244, 41.89674104]}"
431,602,115.6,424.4,"{'type': 'Point', 'coordinates': [-87.62960444, 41.89671904]}"
432,603,58.0,239.1,"{'type': 'Point', 'coordinates': [-87.63105944, 41.89669704]}"
433,604,128.5,263.6,"{'type': 'Point', 'coordinates': [-87.63252804, 41.89671657]}"
434,606,529.2,885.9,"{'type': 'Point', 'coordinates': [-87.63553437, 41.89666896]}"
435,609,69.5,57.1,"{'type': 'Point', 'coordinates': [-87.63976119, 41.89661268]}"
436,611,729.1,353.2,"{'type': 'Point', 'coordinates': [-87.64260977, 41.8965778]}"
437,612,50.5,25.6,"{'type': 'Point', 'coordinates': [-87.64615091, 41.89649698]}"
438,613,196.3,153.8,"{'type': 'Point', 'coordinates': [-87.64817713, 41.89651]}"
439,615,166.9,45.3,"{'type': 'Point', 'coordinates': [-87.65170798, 41.89639185]}"
440,617,1515.1,904.0,"{'type': 'Point', 'coordinates': [-87.65510772, 41.89635265]}"
441,618,19.0,36.4,"{'type': 'Point', 'coordinates': [-87.6573982, 41.89630868]}"
442,620,267.2,123.6,"{'type': 'Point', 'coordinates': [-87.6622701, 41.89622854]}"
443,621,209.6,73.2,"{'type': 'Point', 'coordinates': [-87.664691, 41.896197]}"
444,622,472.1,459.5,"{'type': 'Point', 'coordinates': [-87.66707916, 41.89615141]}"
445,623,243.4,130.1,"{'type': 'Point', 'coordinates': [-87.66955486, 41.89611357]}"
446,625,278.7,36.8,"{'type': 'Point', 'coordinates': [-87.67449, 41.89603074]}"
447,629,336.4,32.2,"{'type': 'Point', 'coordinates': [-87.68422742, 41.89586527]}"
448,631,128.7,17.7,"{'type': 'Point', 'coordinates': [-87.68915823, 41.89579646]}"
449,633,166.5,16.0,"{'type': 'Point', 'coordinates': [-87.69415782, 41.89574952]}"
450,636,193.5,95.0,"{'type': 'Point', 'coordinates': [-87.6997458, 41.89570621]}"
451,638,198.6,125.1,"{'type': 'Point', 'coordinates': [-87.70264143, 41.89566659]}"
452,641,24.9,8.5,"{'type': 'Point', 'coordinates': [-87.70876153, 41.89561076]}"
453,643,76.2,60.0,"{'type': 'Point', 'coordinates': [-87.71376324, 41.89556198]}"
454,644,196.3,113.9,"{'type': 'Point', 'coordinates': [-87.71620529, 41.89554001]}"
455,647,88.6,34.8,"{'type': 'Point', 'coordinates': [-87.72350073, 41.8954873]}"
456,648,502.9,548.8,"{'type': 'Point', 'coordinates': [-87.72590117, 41.89544463]}"
457,649,61.8,56.1,"{'type': 'Point', 'coordinates': [-87.72842914, 41.89537799]}"
458,650,64.4,55.4,"{'type': 'Point', 'coordinates': [-87.73090378, 41.89535402]}"
459,651,56.6,19.8,"{'type': 'Point', 'coordinates': [-87.73334867, 41.89531292]}"
460,653,41.5,10.7,"{'type': 'Point', 'coordinates': [-87.73829914, 41.89522016]}"
461,654,98.1,10.2,"{'type': 'Point', 'coordinates': [-87.74341428, 41.89513012]}"
462,656,128.2,67.5,"{'type': 'Point', 'coordinates': [-87.74809044, 41.89504996]}"
463,658,189.0,29.4,"{'type': 'Point', 'coordinates': [-87.75309924, 41.89503504]}"
464,660,148.9,42.4,"{'type': 'Point', 'coordinates': [-87.75796488, 41.89500135]}"
465,662,79.8,10.3,"{'type': 'Point', 'coordinates': [-87.76346107, 41.89489933]}"
466,663,543.4,78.4,"{'type': 'Point', 'coordinates': [-87.76526378, 41.89493013]}"
467,665,116.9,12.5,"{'type': 'Point', 'coordinates': [-87.76766308, 41.89489832]}"
468,667,90.1,2.3,"{'type': 'Point', 'coordinates': [-87.77203704, 41.89483319]}"
469,668,212.0,175.6,"{'type': 'Point', 'coordinates': [-87.80198609, 41.92385192]}"
470,669,2.7,158.6,"{'type': 'Point', 'coordinates': [-87.800851, 41.923497]}"
471,670,0.4,29.1,"{'type': 'Point', 'coordinates': [-87.799018, 41.923512]}"
472,671,1.6,33.2,"{'type': 'Point', 'coordinates': [-87.797189, 41.923526]}"
473,672,3.2,112.5,"{'type': 'Point', 'coordinates': [-87.79541381, 41.92351819]}"
474,677,5.7,27.7,"{'type': 'Point', 'coordinates': [-87.78306, 41.921863]}"
475,680,29.0,146.7,"{'type': 'Point', 'coordinates': [-87.775713, 41.920491]}"
476,681,8.3,38.6,"{'type': 'Point', 'coordinates': [-87.77325642, 41.92006352]}"
477,683,13.7,28.6,"{'type': 'Point', 'coordinates': [-87.76835011, 41.91916419]}"
478,685,3.1,20.7,"{'type': 'Point', 'coordinates': [-87.763198, 41.91821404]}"
479,686,55.4,64.0,"{'type': 'Point', 'coordinates': [-87.7609681, 41.91780507]}"
480,689,82.7,289.6,"{'type': 'Point', 'coordinates': [-87.75608873, 41.91689396]}"
481,690,39.7,49.3,"{'type': 'Point', 'coordinates': [-87.75351536, 41.91678384]}"
482,691,13.4,21.0,"{'type': 'Point', 'coordinates': [-87.74945624, 41.91522393]}"
483,692,72.0,140.2,"{'type': 'Point', 'coordinates': [-87.74616164, 41.91389023]}"
484,693,27.2,42.8,"{'type': 'Point', 'coordinates': [-87.74365725, 41.91292677]}"
485,694,2.1,1.3,"{'type': 'Point', 'coordinates': [-87.74053319, 41.91166747]}"
486,695,18.2,5.4,"{'type': 'Point', 'coordinates': [-87.738711, 41.910966]}"
487,696,100.8,106.7,"{'type': 'Point', 'coordinates': [-87.736361, 41.910036]}"
488,698,36.4,78.0,"{'type': 'Point', 'coordinates': [-87.733994, 41.909106]}"
489,700,36.7,31.6,"{'type': 'Point', 'coordinates': [-87.728996, 41.907083]}"
490,702,21.3,28.9,"{'type': 'Point', 'coordinates': [-87.72412498, 41.90514637]}"
491,703,56.3,49.5,"{'type': 'Point', 'coordinates': [-87.72159442, 41.90418821]}"
492,704,27.1,15.6,"{'type': 'Point', 'coordinates': [-87.71961797, 41.90342981]}"
493,707,17.6,29.6,"{'type': 'Point', 'coordinates': [-87.715107, 41.901571]}"
494,708,15.9,11.9,"{'type': 'Point', 'coordinates': [-87.71368713, 41.9010388]}"
495,709,39.6,26.3,"{'type': 'Point', 'coordinates': [-87.71207511, 41.90011134]}"
496,710,29.9,36.9,"{'type': 'Point', 'coordinates': [-87.70957967, 41.89939914]}"
497,712,1.8,1.2,"{'type': 'Point', 'coordinates': [-87.70428253, 41.89730851]}"
498,713,59.7,18.1,"{'type': 'Point', 'coordinates': [-87.703076, 41.896796]}"
499,714,8.3,5.4,"{'type': 'Point', 'coordinates': [-87.70204875, 41.89639889]}"
500,715,58.0,37.9,"{'type': 'Point', 'coordinates': [-87.70052166, 41.89579281]}"
501,716,8.0,28.4,"{'type': 'Point', 'coordinates': [-87.696723, 41.894255]}"
502,717,10.6,22.9,"{'type': 'Point', 'coordinates': [-87.694255, 41.893283]}"
503,718,2.3,3.8,"{'type': 'Point', 'coordinates': [-87.692892, 41.892725]}"
504,719,7.2,21.4,"{'type': 'Point', 'coordinates': [-87.691763, 41.892279]}"
505,720,6.4,9.6,"{'type': 'Point', 'coordinates': [-87.68928255, 41.89130844]}"
506,721,115.4,82.2,"{'type': 'Point', 'coordinates': [-87.68684427, 41.89056857]}"
507,722,24.0,67.0,"{'type': 'Point', 'coordinates': [-87.68437029, 41.89062906]}"
508,723,6.0,59.8,"{'type': 'Point', 'coordinates': [-87.68178907, 41.89069201]}"
509,724,9.5,30.8,"{'type': 'Point', 'coordinates': [-87.67943808, 41.89072857]}"
510,725,68.7,98.2,"{'type': 'Point', 'coordinates': [-87.67702072, 41.89075979]}"
511,726,13.6,34.0,"{'type': 'Point', 'coordinates': [-87.67457572, 41.89080579]}"
512,727,22.2,55.0,"{'type': 'Point', 'coordinates': [-87.67214172, 41.89084079]}"
513,728,15.3,32.3,"{'type': 'Point', 'coordinates': [-87.66971472, 41.89087679]}"
514,729,130.8,80.7,"{'type': 'Point', 'coordinates': [-87.66731116, 41.89090348]}"
515,730,22.3,54.9,"{'type': 'Point', 'coordinates': [-87.6655934, 41.89091653]}"
516,731,66.2,146.0,"{'type': 'Point', 'coordinates': [-87.6623424, 41.89095853]}"
517,735,13.1,48.1,"{'type': 'Point', 'coordinates': [-87.65473053, 41.89102866]}"
518,736,11.3,27.2,"{'type': 'Point', 'coordinates': [-87.6524239, 41.8910588]}"
519,737,17.1,7.2,"{'type': 'Point', 'coordinates': [-87.64984684, 41.8910884]}"
520,738,354.3,599.2,"{'type': 'Point', 'coordinates': [-87.64777715, 41.89111519]}"
521,739,15.3,22.1,"{'type': 'Point', 'coordinates': [-87.64588684, 41.8911144]}"
522,741,10.4,37.3,"{'type': 'Point', 'coordinates': [-87.6431013, 41.89118338]}"
523,742,64.6,32.4,"{'type': 'Point', 'coordinates': [-87.63996748, 41.89142739]}"
524,743,93.3,18.9,"{'type': 'Point', 'coordinates': [-87.63716348, 41.89147038]}"
525,744,47.6,27.3,"{'type': 'Point', 'coordinates': [-87.63563348, 41.89150738]}"
526,745,93.3,13.0,"{'type': 'Point', 'coordinates': [-87.63419927, 41.89151114]}"
527,746,101.3,43.6,"{'type': 'Point', 'coordinates': [-87.632811, 41.890737]}"
528,747,109.3,21.7,"{'type': 'Point', 'coordinates': [-87.631279, 41.890758]}"
529,750,159.7,17.0,"{'type': 'Point', 'coordinates': [-87.625502, 41.890866]}"
530,751,311.8,72.8,"{'type': 'Point', 'coordinates': [-87.62432598, 41.89088105]}"
531,754,401.6,21.6,"{'type': 'Point', 'coordinates': [-87.61786, 41.891002]}"
532,755,179.9,9.1,"{'type': 'Point', 'coordinates': [-87.615376, 41.891042]}"
533,756,196.1,9.0,"{'type': 'Point', 'coordinates': [-87.61314762, 41.89102512]}"
534,758,638.8,526.3,"{'type': 'Point', 'coordinates': [-87.60999416, 41.89233194]}"
535,759,7.5,273.4,"{'type': 'Point', 'coordinates': [-87.612125, 41.892011]}"
536,760,18.1,433.1,"{'type': 'Point', 'coordinates': [-87.615391, 41.891949]}"
537,761,63.4,323.7,"{'type': 'Point', 'coordinates': [-87.622526, 41.891824]}"
538,764,215.2,365.6,"{'type': 'Point', 'coordinates': [-87.62790082, 41.89173615]}"
539,765,29.5,171.6,"{'type': 'Point', 'coordinates': [-87.629467, 41.891714]}"
540,766,23.5,58.6,"{'type': 'Point', 'coordinates': [-87.630945, 41.891693]}"
541,769,46.2,137.7,"{'type': 'Point', 'coordinates': [-87.63546111, 41.89166494]}"
542,771,33.4,43.8,"{'type': 'Point', 'coordinates': [-87.639757, 41.891579]}"
543,772,23.9,6.1,"{'type': 'Point', 'coordinates': [-87.642789, 41.891332]}"
544,776,2.5,1.6,"{'type': 'Point', 'coordinates': [-87.64985452, 41.89123692]}"
545,778,46.9,9.8,"{'type': 'Point', 'coordinates': [-87.65449965, 41.89119057]}"
546,780,73.9,18.6,"{'type': 'Point', 'coordinates': [-87.65725745, 41.8911595]}"
547,781,70.0,23.9,"{'type': 'Point', 'coordinates': [-87.65868696, 41.89114825]}"
548,782,121.9,80.4,"{'type': 'Point', 'coordinates': [-87.6620999, 41.89108116]}"
549,783,39.0,21.3,"{'type': 'Point', 'coordinates': [-87.66540595, 41.89108142]}"
550,784,87.8,154.0,"{'type': 'Point', 'coordinates': [-87.66695867, 41.8910639]}"
551,785,32.1,12.9,"{'type': 'Point', 'coordinates': [-87.66947781, 41.89101802]}"
552,786,52.4,14.1,"{'type': 'Point', 'coordinates': [-87.671862, 41.8909867]}"
553,787,33.3,15.4,"{'type': 'Point', 'coordinates': [-87.67435353, 41.89094784]}"
554,788,86.3,65.1,"{'type': 'Point', 'coordinates': [-87.67672064, 41.89092435]}"
555,789,35.9,9.7,"{'type': 'Point', 'coordinates': [-87.67918765, 41.89083412]}"
556,790,53.8,11.6,"{'type': 'Point', 'coordinates': [-87.68161052, 41.89077566]}"
557,791,69.7,24.4,"{'type': 'Point', 'coordinates': [-87.68412951, 41.8907743]}"
558,794,20.8,9.2,"{'type': 'Point', 'coordinates': [-87.69160027, 41.8923868]}"
